,id,api_model,api_link,is_boosted,title,alt_titles,thumbnail,main_reference_number,has_not_been_viewed_much,boost_rank,date_start,date_end,date_display,date_qualifier_title,date_qualifier_id,artist_display,place_of_origin,dimensions,medium_display,inscriptions,credit_line,publication_history,exhibition_history,provenance_text,publishing_verification_level,internal_department_id,fiscal_year,fiscal_year_deaccession,is_public_domain,is_zoomable,max_zoom_window_size,copyright_notice,has_multimedia_resources,has_educational_resources,colorfulness,color,latitude,longitude,latlon,is_on_view,on_loan_display,gallery_title,gallery_id,artwork_type_title,artwork_type_id,department_title,department_id,artist_id,artist_title,alt_artist_ids,artist_ids,artist_titles,category_ids,category_titles,artwork_catalogue_ids,term_titles,style_id,style_title,alt_style_ids,style_ids,style_titles,classification_id,classification_title,alt_classification_ids,classification_ids,classification_titles,subject_id,alt_subject_ids,subject_ids,subject_titles,material_id,alt_material_ids,material_ids,material_titles,technique_id,alt_technique_ids,technique_ids,technique_titles,theme_titles,image_id,alt_image_ids,document_ids,sound_ids,video_ids,text_ids,section_ids,section_titles,site_ids,suggest_autocomplete_all,last_updated_source,last_updated,timestamp,suggest_autocomplete_boosted
78,100087,artworks,https://api.artic.edu/api/v1/artworks/100087,False,Railroad Crossing #24 - 2/3,,"{'lqip': 'data:image/gif;base64,R0lGODlhHwAFAPcAAH18eYWDgpSSj5iXk5iWlJmXlJ6ak52cmJ2cmaaim6iknqqnoKunoKyooKyooa2qoq2sqbCtpbGvprGvp7SvprOwqLSxqbSyqbWzq7a0q7m0qri2rbm3r7q3r7q4r7u4r7u5sLy6sb68s8PBuMXDusnHvszKx83Nx9LNxtLSzNPTzdPSz9TSz9fUzdXUz9XU0NnZ09ra09rZ1NrZ1dva1d3d2N7f2eDf2uDh2+fi2ebi2uHi3OLi3ePi3ePk3+bl3+nk2erl2+jk3ern3uvn3+bk4Obk4ebl4ebn4Obn4efm4+jn4uzp4O3q4e7s4+rp5Orp5err5Orr5ezr5uzr5+vs5evs5u/t5O/t5ezs5uzt5u3t5+3r6O3s6O7t6O7t6e3u6O/u6e/v6e/u6vDu5fDu5vHu5vHv5vLv5+/w6vLw5/Lw6PPw6PPx6fHw6vDw6/Dx6/Tx6fTy6vTz6vTz6/Hw7PHx7PLx7PDy7PHy7PHz7fLy7fPy7fLz7fPy7vLz7vP07/X07PX07/T17/X28AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAfAAUAAAiwAIMQaeLkCpkza9i0iSNHTiA6c9qUaUMxzho0asxgccJkCBAhSqBQGbOki503b+zs+QMGjx4pSfLA+QNoCpU6X7pAOWJEBxEuP8LweeJF0J0tgwYR0tKnD5IoYtJkqWKFjx8+bsL0KJKjxQoTL2a4kHGDBgweO3zYwFEjhYoYJwAcGFBAAIIABCCwQEHBgAIHCyJ0uCDBQgYPIUJgmLABBAcSJUZ8EFHhwYMGCRhoCAgAOw==', 'width': 3000, 'height': 483, 'alt_text': 'A work made of gelatin silver print, from ""illinois landscapes"".'}",1983.63,True,,1961.0,1961.0,1961,Made,4.0,"Art Sinsabaugh
American, 1924–1983",United States,6.7 × 49 cm (image/paper); 38.2 × 56 cm (mount),"Gelatin silver print, from ""Illinois Landscapes""",,Purchased with funds provided by the Auxiliary Board,,,,Web Basic,20.0,,,False,False,843,,False,False,7.5338,"{'h': 40, 'l': 52, 's': 3, 'percentage': 0.22406748385396075, 'population': 255}",,,,False,,,,,,Photography and Media,PC-12,24183.0,Art Sinsabaugh,[],[24183],['Art Sinsabaugh'],['PC-12'],['Photography and Media'],[],"['gelatin silver (developing-out-paper) pr', 'institute of Design', 'New Bauhaus (Institute of Design)', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",TM-13050,New Bauhaus (Institute of Design),[],['TM-13050'],['New Bauhaus (Institute of Design)'],TM-213,gelatin silver (developing-out-paper) pr,"['TM-68', 'TM-67', 'TM-240']","['TM-213', 'TM-68', 'TM-67', 'TM-240']","['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",TM-13268,[],['TM-13268'],['institute of Design'],TM-3046,[],['TM-3046'],['photographic paper'],TM-12089,"['TM-3937', 'TM-3977', 'TM-3978']","['TM-12089', 'TM-3937', 'TM-3977', 'TM-3978']","['black-and-white photography', 'photographic processes', 'photographic techniques', 'photography']",[],717a6cf5-ec78-646b-01d8-d7d4031f2500,[],[],[],[],[],[],[],[],"[{'input': ['1983.63'], 'contexts': {'groupings': ['accession']}}, {'input': ['Railroad Crossing #24 - 2/3'], 'weight': 24, 'contexts': {'groupings': ['title']}}]",2021-04-10T10:31:38-05:00,2021-04-10T11:29:27-05:00,2021-04-22T22:44:47-05:00,
79,100088,artworks,https://api.artic.edu/api/v1/artworks/100088,False,Kristal,,"{'lqip': 'data:image/gif;base64,R0lGODlhAwAFAPMAAGViXWZjXm1qZXJvanRybHl2cXx5c4qIgpGQiJOSip2bk6ajnLm3r7m4rwAAAAAAACH5BAAAAAAALAAAAAADAAUAAAQLsJgFCAuoiZTGUREAOw==', 'width': 1992, 'height': 3000, 'alt_text': 'A work made of gelatin silver print.'}",1983.64,True,,1934.0,1934.0,1934,Made,4.0,"Werner Mantz
German, 1901-1983",Germany,23 × 14.8 cm (image); 23.6 × 17.7 cm (paper),Gelatin silver print,"Unmarked recto; inscribed verso, upper left, in graphite: ""Kristal / K)""; verso, upper right, in graphite: ""Auftrag von ETIL / (ökonomisch technologisches / Institut Linurg [?])""; [verso photo]",The Mary and Leigh Block Endowment Fund,"Bonn, Rheinisches Landesmuseum. 1978. ""Werner Mantz: Fotografien 1926-1938.""  Koln: Rheinland-Verlag; Bonn: In Kommission bei R. Habelt.  p. 114.","Evanston, Illinois, Northwestern University, Mary and Leigh Block Gallery, ""German Photographs from the 20's and 30's,"" June 19–August 9, 1987.",,Web Cataloged,20.0,,,False,False,843,,False,False,5.5439,"{'h': 41, 'l': 46, 's': 5, 'percentage': 0.05753729182428709, 'population': 616}",,,,False,,,,,,Photography and Media,PC-12,31930.0,Werner Mantz,[],[31930],['Werner Mantz'],['PC-12'],['Photography and Media'],[],"['gelatin silver (developing-out-paper) pr', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photograph', 'photographic processes', 'photographic techniques', 'photography']",,,[],[],[],TM-213,gelatin silver (developing-out-paper) pr,"['TM-68', 'TM-67', 'TM-240']","['TM-213', 'TM-68', 'TM-67', 'TM-240']","['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",,[],[],[],TM-3046,[],['TM-3046'],['photographic paper'],TM-12089,"['TM-3937', 'TM-3977', 'TM-3978']","['TM-12089', 'TM-3937', 'TM-3977', 'TM-3978']","['black-and-white photography', 'photographic processes', 'photographic techniques', 'photography']",[],660f586a-3867-82fe-2441-5fe3f1314eb3,[],[],[],[],[],[],[],[],"[{'input': ['1983.64'], 'contexts': {'groupings': ['accession']}}, {'input': ['Kristal'], 'weight': 80, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:09:54-05:00,2021-02-09T18:38:30-06:00,2021-04-22T22:44:47-05:00,
80,100089,artworks,https://api.artic.edu/api/v1/artworks/100089,True,Chicago,,"{'lqip': 'data:image/gif;base64,R0lGODlhBgAFAPQAAG5ranJubHRwbnd0c3l2dHp3dXt4dnx4doB9e4SAfoWCf4aDgI6KiJCNipmWkpqWlJ2alqCdmqWinqqnpLGuqrKvrLi1sb66tsTBvcrHw8vIxMzJxAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAGAAUAAAUY4JEoBDIIDRMsRPNUgFFIkwU50YVpVLaFADs=', 'width': 7101, 'height': 5632, 'alt_text': 'Black-and-white photograph of six trees in the snow. The tall black trees with thin, spiny branches contrast with the light gray, empty sky, and the stark white ground covered in fresh snow.'}",1983.65,False,,1950.0,1950.0,1950,Made,4.0,"Harry Callahan
American, 1912–1999",Chicago,19.2 × 24.2 cm (image/paper); 20.2 × 25.3 cm (mount),Gelatin silver print,"Signed recto, on mount, lower right, below image, in graphite: ""Harry Callahan""; inscribed verso, on mount, upper left, sideways, blue pencil: ""Box 1#""; signed verso, center, in blue ink: ""Harry Callahan""",The Mary and Leigh Block Endowment Fund,"Greenough, Sarah, Joel Snyder, David Travis and Colin Westerbeck. 1989. “On the Art of Fixing a Shadow: One Hundred and Fifty Years of Photography.” Exh. cat. National Gallery of Art/Art Institute of Chicago. p. 387, cat. 306.

Wood, James N. 2000. ""Treasures from The Art Institute of Chicago."" Hudson Hills Press, Inc. p. 291.

Travis, David and Elizabeth Siegel. 2002. “Taken by Design: Photographs from the Institute of Design, 1937–1971,” Exh. cat. Art Institute of Chicago/University of Chicago Press. p. 97, cat. 27, pl. 62.

Cuno, James and Eloise W. Martin. 2009. ""Art Institute of Chicago: Pocketguide."" Art Institute of Chicago. p. 53.

Sharp, Robert V., Elizabeth Stepina and Susan E. Weidemeyer. 2009. ""The Art Institute of Chicago: The Essential Guide."" Art Institute of Chicago. p. 281.

Druick, Douglas and Robert V. Sharp. 2013. ""The Art Institute of Chicago: The Essential Guide."" Art Institute of Chicago. p. 295.","Washington D.C., National Gallery of Art, “On the Art of Fixing a Shadow: One Hundred and Fifty Years of Photography,” May 7–July 30, 1989; traveled to The Art Institute of Chicago, September 16–November 26, 1989; Los Angeles County Museum of Art, December 21, 1989–February 25, 1990.

Art Institute of Chicago, ""A Measure of Nature: Landscape Photographs from the Permanent Collection,” May 30–September 7, 1998. (Sylvia Wolf)

Art Institute of Chicago, ""Taken by Design: Photographs from The Institute of Design, 1937–1971,"" March 2–May 12, 2002; traveled to San Francisco Museum of Modern Art, July 20–October 20, 2002; and Philadelphia Museum of Art, December 7, 2002–March 2, 2003. (David Travis and Elizabeth Siegel)

Tucson, Arizona, Center for Creative Photography, ""Harry Callahan: The Photographer at Work,"" January 27–May 7, 2006; traveled to the Art Institute of Chicago, June 24–September 24, 2006.",,Web Cataloged,20.0,,,False,False,843,,False,False,4.1189,"{'h': 1, 'l': 11, 's': 9, 'percentage': 0.16490326561660523, 'population': 930}",,,,False,,,,,,Photography and Media,PC-12,33841.0,Harry Callahan,[],[33841],['Harry Callahan'],"['PC-12', 'PC-109', 'PC-154', 'PC-831']","['Photography and Media', 'Art Institute Icons', 'Chicago Artists', 'Essentials']",[],"['gelatin silver (developing-out-paper) pr', 'Chicago', 'photographic paper', 'black-and-white photography', 'photographic process', 'photography', 'photography', 'winter', 'snow', 'trees', 'photograph', 'photographic processes', 'photographic techniques']",,,[],[],[],TM-213,gelatin silver (developing-out-paper) pr,"['TM-68', 'TM-67', 'TM-240']","['TM-213', 'TM-68', 'TM-67', 'TM-240']","['gelatin silver (developing-out-paper) pr', 'photographic process', 'photography', 'photograph']",TM-12075,"['TM-12160', 'TM-12159', 'TM-11205']","['TM-12075', 'TM-12160', 'TM-12159', 'TM-11205']","['Chicago', 'winter', 'snow', 'trees']",TM-3046,[],['TM-3046'],['photographic paper'],TM-12089,"['TM-3978', 'TM-3937', 'TM-3977']","['TM-12089', 'TM-3978', 'TM-3937', 'TM-3977']","['black-and-white photography', 'photography', 'photographic processes', 'photographic techniques']","['Art Institute Icons', 'Chicago Artists', 'Essentials']",4e15cfbc-39f8-f7ea-fb49-a1652df7ea9e,['db5e86f4-09b1-5cd8-1290-1034961908bc'],[],[],[],[],[],[],[],"[{'input': ['1983.65'], 'contexts': {'groupings': ['accession']}}, {'input': ['Chicago'], 'weight': 22091, 'contexts': {'groupings': ['title']}}]",2020-12-12T03:48:41-06:00,2021-02-22T14:00:53-06:00,2021-04-22T22:44:47-05:00,Chicago
81,10009,artworks,https://api.artic.edu/api/v1/artworks/10009,False,Denarius (Coin) Portraying Emperor Vespasian,,"{'lqip': 'data:image/gif;base64,R0lGODlhCwAFAPQAAFRTTlhWUl9cVl9eW2JiYGNjYWloZGtra2xsa25tam9ubm9vb3BuaXNxanBwb3h0a3x3bW9wcHBwcHBwcXFxcXJycHFxcnFycnJycnJyc3Nzc3N0dHR0dXp3cHp4dAAAACH5BAAAAAAALAAAAAALAAUAAAUoIIVxG2ValokpwZCZSVNRHCEAh7Y8EDNZDkNBcpF4OgiMiHgxTSLKEAA7', 'width': 3000, 'height': 1374, 'alt_text': 'A work made of silver.'}",1923.1272,False,,74.0,74.0,74,,,"Roman, minted in Rome",Roman Empire,Diam. 1.9 cm; 3.04 g,Silver,"Obverse: IMP  CAESAR  VESPASIANUS AVG
Reverse: PON MAX  TR P COS V",Gift of Mrs. William Nelson Pelouze,,,"Mrs. William Nelson (Helen T.) Pelouze (1866-1953), Chicago; given to the Art Institute of Chicago, 1923.",Web Cataloged,941.0,1924.0,,True,True,-1,,False,False,4.6145,"{'h': 48, 'l': 44, 's': 0, 'percentage': 2.5405810730244194, 'population': 8267}",,,,False,,,,,,Arts of the Ancient Mediterranean and Byzantium,PC-4,51349.0,Ancient Roman,[],[51349],['Ancient Roman'],['PC-4'],['Arts of the Ancient Mediterranean and Byzantium'],[],"['coin', 'silver', 'nonferrous metal', 'metal', 'inorganic material', 'ancient art', 'struck']",,,[],[],[],TM-260,coin,"['TM-1392', 'TM-10339']","['TM-260', 'TM-1392', 'TM-10339']","['coin', 'ancient art', 'struck']",,[],[],[],TM-2436,"['TM-2683', 'TM-2568', 'TM-2600']","['TM-2436', 'TM-2683', 'TM-2568', 'TM-2600']","['silver', 'nonferrous metal', 'metal', 'inorganic material']",,[],[],[],[],50cfb501-2e9b-e18d-f2bb-ff482fb58acc,[],[],[],[],[],[],[],[],"[{'input': ['1923.1272'], 'contexts': {'groupings': ['accession']}}, {'input': ['Denarius (Coin) Portraying Emperor Vespasian'], 'weight': 344, 'contexts': {'groupings': ['title']}}]",2020-09-12T16:09:49-05:00,2021-04-21T23:04:13-05:00,2021-04-22T22:18:27-05:00,
82,100090,artworks,https://api.artic.edu/api/v1/artworks/100090,False,Kneeling Mason,,"{'lqip': 'data:image/gif;base64,R0lGODlhBQAFAPQAAEJBQEtJSUxKSVVUUVVUU1pYV1tZV2NiXnZ0b46Oh5uak5+fl6CgmKGhmaOjm6elnKamnbCwp7m5r7q6sMDAtszNws7PxNjZzAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAFAAUAAAUVYNU4i7UARBBBA3JMjFAYEpUozxUCADs=', 'width': 2758, 'height': 3000, 'alt_text': 'A work made of photogravure, from the portfolio charles negre: treize heliogravures, 1854–1857.'}",1983.66,True,,1854.0,1854.0,"February– March 1854, printed 1982",Made,4.0,"Charles Nègre
French, 1820–1880",France,7.5 × 6.5 cm,"Photogravure, from the portfolio Charles Negre: Treize Heliogravures, 1854–1857",,Purchased with funds provided by Helen Harvey Mills in memory of her mother Kathleen W. Harvey,,,,Web Basic,20.0,,,True,True,-1,,False,False,8.6528,"{'h': 42, 'l': 52, 's': 4, 'percentage': 0.03725594445759614, 'population': 288}",,,,False,,,,,,Photography and Media,PC-12,35979.0,Charles Nègre,[],[35979],['Charles Nègre'],['PC-12'],['Photography and Media'],[],"['photogravure', '19th century', 'photomechanical process', 'photography', 'photograph']",TM-13203,19th century,[],['TM-13203'],['19th century'],TM-275,photogravure,"['TM-1597', 'TM-67', 'TM-240']","['TM-275', 'TM-1597', 'TM-67', 'TM-240']","['photogravure', 'photomechanical process', 'photography', 'photograph']",,[],[],[],,[],[],[],,[],[],[],[],8ef63477-2d15-332e-8826-3bd927bb7d7e,[],[],[],[],[],[],[],[],"[{'input': ['1983.66'], 'contexts': {'groupings': ['accession']}}, {'input': ['Kneeling Mason'], 'weight': 29, 'contexts': {'groupings': ['title']}}]",2021-04-10T10:31:38-05:00,2021-04-10T11:29:27-05:00,2021-04-22T22:44:47-05:00,
83,100091,artworks,https://api.artic.edu/api/v1/artworks/100091,False,Deux arlesiennes dans le cloitre de Saint-Trophime d'Arles,,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAGlpZm1tanh3cXt6c3x7dHx8dX18dn9+eIWDfIWFfIeHf4mHgI2LhI6NhI+NhZGPh5ORiJSSiayqnrm2qQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAURoNMgiyEUwKEkAUMM0SRBTwgAOw==', 'width': 2497, 'height': 3000, 'alt_text': 'A work made of photogravure, from the portfolio charles negre: treize heliogravures, 1854–1857.'}",1983.67,True,,1849.0,1859.0,"c. 1854, printed 1982",Made,4.0,"Charles Nègre
French, 1820–1880",France,24 × 18.5 cm,"Photogravure, from the portfolio Charles Negre: Treize Heliogravures, 1854–1857",,Purchased with funds provided by Helen Harvey Mills in memory of her mother Kathleen W. Harvey,,,,Web Basic,20.0,,,True,True,-1,,False,False,9.9294,"{'h': 48, 'l': 52, 's': 4, 'percentage': 0.1123004734419334, 'population': 959}",,,,False,,,,,,Photography and Media,PC-12,35979.0,Charles Nègre,[],[35979],['Charles Nègre'],['PC-12'],['Photography and Media'],[],"['photogravure', '19th century', 'photomechanical process', 'photography', 'photograph']",TM-13203,19th century,[],['TM-13203'],['19th century'],TM-275,photogravure,"['TM-1597', 'TM-67', 'TM-240']","['TM-275', 'TM-1597', 'TM-67', 'TM-240']","['photogravure', 'photomechanical process', 'photography', 'photograph']",,[],[],[],,[],[],[],,[],[],[],[],48537112-a9af-201c-3390-a7670f878356,[],[],[],[],[],[],[],[],"[{'input': ['1983.67'], 'contexts': {'groupings': ['accession']}}, {'input': [""Deux arlesiennes dans le cloitre de Saint-Trophime d'Arles""], 'weight': 31, 'contexts': {'groupings': ['title']}}]",2021-04-10T10:31:38-05:00,2021-04-10T11:29:26-05:00,2021-04-22T22:44:47-05:00,
84,100092,artworks,https://api.artic.edu/api/v1/artworks/100092,False,Street Musicians Standing,,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAF1aV11cV2FfWmRiX2dkYGdlYGpoYmtpZWxpZW5rZG1rZ25sZnNwaXZzbHl2bn56cn17dJGNhJSQhwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAUR4NEwyLAkhGIEBQQIjuQ8UQgAOw==', 'width': 2372, 'height': 3000, 'alt_text': 'A work made of photogravure, from the portfolio ""charles negre: treize heliogravures, 1854–1857"" (1982).'}",1983.68,True,,1850.0,1860.0,"c. 1855, printed 1982",Made,4.0,"Charles Nègre
French, 1820–1880",France,18 × 13.5 cm,"Photogravure, from the portfolio ""Charles Negre: Treize Heliogravures, 1854–1857"" (1982)",,Purchased with funds provided by Helen Harvey Mills in memory of her mother Kathleen W. Harvey,,,,Web Basic,20.0,,,True,True,-1,,False,False,8.6233,"{'h': 41, 'l': 52, 's': 6, 'percentage': 0.1688110229035496, 'population': 1517}",,,,False,,,,,,Photography and Media,PC-12,35979.0,Charles Nègre,[],[35979],['Charles Nègre'],['PC-12'],['Photography and Media'],[],"['photogravure', '19th century', 'photomechanical process', 'photography', 'photograph']",TM-13203,19th century,[],['TM-13203'],['19th century'],TM-275,photogravure,"['TM-1597', 'TM-67', 'TM-240']","['TM-275', 'TM-1597', 'TM-67', 'TM-240']","['photogravure', 'photomechanical process', 'photography', 'photograph']",,[],[],[],,[],[],[],,[],[],[],[],d154c65b-7c6c-fd5d-70ac-3a51f9b0a9ff,[],[],[],[],[],[],[],[],"[{'input': ['1983.68'], 'contexts': {'groupings': ['accession']}}, {'input': ['Street Musicians Standing'], 'weight': 42, 'contexts': {'groupings': ['title']}}]",2021-04-10T10:31:38-05:00,2021-04-10T11:29:26-05:00,2021-04-22T22:44:47-05:00,
85,100093,artworks,https://api.artic.edu/api/v1/artworks/100093,False,"Pifferaro debout et paysanne Italienne assise, dans la cour du 21 Quai Bourbon",,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAGBgXWNjX2lpZW1saG5taG9va3Fxa3FxbHFwbXJxbXNyb3V0b3VzcHh5c359d4B/eYCBeoKCe4iGf4mJgQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAUR4EMsSgRAwtQcBWIEA5M4UggAOw==', 'width': 2379, 'height': 3000, 'alt_text': 'A work made of photogravure, from the portfolio ""charles negre: treize heliogravures, 1854-1857"".'}",1983.69,True,,1850.0,1860.0,"c. 1855, printed 1982",Made,4.0,"Charles Nègre
French, 1820–1880",France,20.5 × 15.5 cm,"Photogravure, from the portfolio ""Charles Negre: Treize Heliogravures, 1854-1857""",,Purchased with funds provided by Helen Harvey Mills in memory of her mother Kathleen W. Harvey,,,,Web Basic,20.0,,,True,True,-1,,False,False,7.9653,"{'h': 53, 'l': 50, 's': 3, 'percentage': 0.05144463452548742, 'population': 461}",,,,False,,,,,,Photography and Media,PC-12,35979.0,Charles Nègre,[],[35979],['Charles Nègre'],['PC-12'],['Photography and Media'],[],"['photogravure', '19th century', 'photomechanical process', 'photography', 'photograph']",TM-13203,19th century,[],['TM-13203'],['19th century'],TM-275,photogravure,"['TM-1597', 'TM-67', 'TM-240']","['TM-275', 'TM-1597', 'TM-67', 'TM-240']","['photogravure', 'photomechanical process', 'photography', 'photograph']",,[],[],[],,[],[],[],,[],[],[],[],cd5a070e-18d5-1b40-1033-4997b67395ed,[],[],[],[],[],[],[],[],"[{'input': ['1983.69'], 'contexts': {'groupings': ['accession']}}, {'input': ['Pifferaro debout et paysanne Italienne assise, dans la cour du 21 Quai Bourbon'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2021-04-10T10:31:38-05:00,2021-04-10T11:29:26-05:00,2021-04-22T22:44:47-05:00,
86,100094,artworks,https://api.artic.edu/api/v1/artworks/100094,False,"Paris, Place de Châtelet",,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAG1tZm9taHBvaHRzbXd2cHx7c3x6dYCAd4KBeYODe4yKgYyNgqCfk6urnLO0pLe1pr68rL++rMnGtQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAUR4ANFEuM0DHEsySAAiBEUSggAOw==', 'width': 2393, 'height': 3000, 'alt_text': 'A work made of photogravure, from the portfolio charles negre: treize heliogravures, 1854–1857.'}",1983.70,True,,1854.0,1855.0,"1854/55, printed 1982",Made,4.0,"Charles Nègre
French, 1820–1880",France,28 × 22 cm,"Photogravure, from the portfolio Charles Negre: Treize Heliogravures, 1854–1857",,Purchased with funds provided by Helen Harvey Mills in memory of her mother Kathleen W. Harvey,,,,Web Basic,20.0,,,True,True,-1,,False,False,10.76,"{'h': 50, 'l': 51, 's': 5, 'percentage': 0.05409342450656584, 'population': 482}",,,,False,,,,,,Photography and Media,PC-12,35979.0,Charles Nègre,[],[35979],['Charles Nègre'],['PC-12'],['Photography and Media'],[],"['photogravure', '19th century', 'Paris', 'photomechanical process', 'photography', 'photograph']",TM-13203,19th century,[],['TM-13203'],['19th century'],TM-275,photogravure,"['TM-1597', 'TM-67', 'TM-240']","['TM-275', 'TM-1597', 'TM-67', 'TM-240']","['photogravure', 'photomechanical process', 'photography', 'photograph']",TM-12405,[],['TM-12405'],['Paris'],,[],[],[],,[],[],[],[],0c043af5-ccfd-80a0-945a-bc524e48fa83,[],[],[],[],[],[],[],[],"[{'input': ['1983.70'], 'contexts': {'groupings': ['accession']}}, {'input': ['Paris, Place de Châtelet'], 'weight': 27, 'contexts': {'groupings': ['title']}}]",2021-04-10T10:31:38-05:00,2021-04-10T11:29:25-05:00,2021-04-22T22:44:47-05:00,
87,100095,artworks,https://api.artic.edu/api/v1/artworks/100095,False,Arles: The West Porch of Saint-Trophime,,"{'lqip': 'data:image/gif;base64,R0lGODlhBAAFAPQAAGtqZG5tZ3FvaXFxanJwa3VzbXd1b3d2bnl3cHt5cH16cn16dIB+d4J/d4F+eIKBeIWCeYiEfIqHfY2KgQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACH5BAAAAAAALAAAAAAEAAUAAAUR4ARJkZIcDSMMjxEAiEMUSwgAOw==', 'width': 2600, 'height': 3000, 'alt_text': 'A work made of photogravure, from the portfolio charles negre: treize heliogravures, 1854–1857.'}",1983.71,True,,1854.0,1854.0,"October 21, 1854, printed 1982",Made,4.0,"Charles Nègre
French, 1820–1880",France,30 × 24 cm,"Photogravure, from the portfolio Charles Negre: Treize Heliogravures, 1854–1857",,Purchased with funds provided by Helen Harvey Mills in memory of her mother Kathleen W. Harvey,,,,Web Basic,20.0,,,True,True,-1,,False,False,9.3367,"{'h': 44, 'l': 49, 's': 6, 'percentage': 0.0875354622250344, 'population': 718}",,,,False,,,,,,Photography and Media,PC-12,35979.0,Charles Nègre,[],[35979],['Charles Nègre'],['PC-12'],['Photography and Media'],[],"['photography', '19th century', 'photogravure', 'photomechanical process', 'photograph']",TM-13203,19th century,[],['TM-13203'],['19th century'],TM-67,photography,"['TM-275', 'TM-1597', 'TM-240']","['TM-67', 'TM-275', 'TM-1597', 'TM-240']","['photography', 'photogravure', 'photomechanical process', 'photograph']",,[],[],[],,[],[],[],,[],[],[],[],4dbc070d-1d1e-ade7-6b5b-0f7710c3adda,[],[],[],[],[],[],[],[],"[{'input': ['1983.71'], 'contexts': {'groupings': ['accession']}}, {'input': ['Arles: The West Porch of Saint-Trophime'], 'weight': 1, 'contexts': {'groupings': ['title']}}]",2021-04-10T10:31:38-05:00,2021-04-10T11:29:25-05:00,2021-04-22T22:44:48-05:00,
